#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 118.500000 0.457424 6.123657 5.694736 -1.357436 7.052172 0.000000 0.000000
 119.000000 0.504805 5.898709 9.975164 2.922992 7.156629 0.000000 0.000000
 119.500000 0.346316 5.069338 0.650050 -6.506579 7.156629 0.000000 0.000000
 120.000000 0.292601 4.785738 7.899217 0.742588 7.206562 0.000000 0.000000
 120.500000 0.264065 3.193708 8.398026 1.191465 7.206562 0.000000 0.000000
 121.000000 0.297365 3.200518 7.169090 -0.037472 7.248853 0.000000 0.000000
 121.500000 0.275283 3.761061 10.918519 3.669665 7.248853 0.000000 0.000000
 122.000000 0.260411 4.073754 6.638579 -0.610274 7.302086 0.000000 0.000000
 122.500000 0.266906 3.551358 10.043094 2.741008 7.302086 0.000000 0.000000
 123.000000 0.290601 4.310308 9.399283 2.097197 7.370086 0.000000 0.000000
 123.500000 0.266239 4.824536 9.851556 2.481470 7.370086 0.000000 0.000000
 124.000000 0.295272 5.007504 8.811455 1.441369 7.430671 0.000000 0.000000
 124.500000 0.314947 5.072727 3.757350 -3.673321 7.430671 0.000000 0.000000
 125.000000 0.322974 5.043988 3.472612 -3.958059 7.432674 0.000000 0.000000
 125.500000 0.280731 4.959522 11.190600 3.757925 7.432674 0.000000 0.000000
 126.000000 0.265486 4.656857 9.586701 2.154027 7.506999 0.000000 0.000000
 126.500000 0.362573 5.562928 1.249752 -6.257247 7.506999 0.000000 0.000000
 127.000000 0.410513 5.780798 4.445885 -3.061114 7.511290 0.000000 0.000000
 127.500000 0.385034 5.219458 1.087695 -6.423595 7.511290 0.000000 0.000000
 128.000000 0.356003 6.244449 1.083383 -6.427908 7.508135 0.000000 0.000000
 128.500000 0.456512 5.451348 5.596872 -1.911263 7.508135 0.000000 0.000000
 129.000000 0.459007 5.587640 5.865122 -1.643014 7.521025 0.000000 0.000000
 129.500000 0.478710 5.610461 7.961952 0.440927 7.521025 0.000000 0.000000
 130.000000 0.492332 5.683899 7.966348 0.445323 7.574422 0.000000 0.000000
 130.500000 0.457914 5.062815 6.438087 -1.136335 7.574422 0.000000 0.000000
 131.000000 0.442731 5.817345 4.866549 -2.707873 7.582718 0.000000 0.000000
 131.500000 0.423874 5.888954 6.150155 -1.432563 7.582718 0.000000 0.000000
 132.000000 0.441837 6.251940 5.619475 -1.963243 7.593512 0.000000 0.000000
 132.500000 0.435237 6.335891 6.285814 -1.307698 7.593512 0.000000 0.000000
 133.000000 0.388631 5.324064 1.536623 -6.056889 7.591854 0.000000 0.000000
 133.500000 0.378109 4.915836 1.387681 -6.204173 7.591854 0.000000 0.000000
 134.000000 0.452188 5.759809 6.606792 -0.985062 7.608144 0.000000 0.000000
 134.500000 0.438796 5.750235 6.562816 -1.045328 7.608144 0.000000 0.000000
 135.000000 0.445974 5.670048 6.932733 -0.675411 7.626075 0.000000 0.000000
 135.500000 0.455623 5.449682 7.764313 0.138238 7.626075 0.000000 0.000000
